collection_id,accuracy,data_size,n_heel_strike,n_foot_flat,n_heel_off,n_toe_off,label,precision,recall,f1-score,support
kWfEBQJzAQFtXG4cdoCR_13_L,0.8238341968911918,193,2,87,40,64,heel off,0.6060606060606061,0.5,0.547945205479452,40.0
kWfEBQJzAQFtXG4cdoCR_13_L,0.8238341968911918,193,2,87,40,64,toe off,0.7619047619047619,1.0,0.8648648648648649,64.0
kWfEBQJzAQFtXG4cdoCR_9_L,0.9558011049723757,181,0,70,31,80,foot flat,1.0,0.9142857142857143,0.9552238805970149,70.0
kWfEBQJzAQFtXG4cdoCR_9_L,0.9558011049723757,181,0,70,31,80,heel off,0.8611111111111112,1.0,0.9253731343283582,31.0
kWfEBQJzAQFtXG4cdoCR_9_L,0.9558011049723757,181,0,70,31,80,toe off,1.0,0.975,0.9873417721518988,80.0
kWfEBQJzAQFtXG4cdoCR_9_L,0.9558011049723757,181,0,70,31,80,micro avg,0.9719101123595506,0.9558011049723757,0.9637883008356546,181.0
kgggAw4OKiljRCMDYnXW_10_L,0.9849246231155779,199,4,65,47,83,heel strike,0.8,1.0,0.8888888888888888,4.0
kgggAw4OKiljRCMDYnXW_10_L,0.9849246231155779,199,4,65,47,83,foot flat,1.0,0.9692307692307692,0.984375,65.0
kgggAw4OKiljRCMDYnXW_10_L,0.9849246231155779,199,4,65,47,83,heel off,0.9591836734693877,1.0,0.9791666666666666,47.0
kgggAw4OKiljRCMDYnXW_10_L,0.9849246231155779,199,4,65,47,83,toe off,1.0,0.9879518072289156,0.9939393939393939,83.0
kgggAw4OKiljRCMDYnXW_13_R,0.9064039408866995,203,5,74,54,70,heel strike,1.0,0.4,0.5714285714285714,5.0
kgggAw4OKiljRCMDYnXW_13_R,0.9064039408866995,203,5,74,54,70,foot flat,0.958904109589041,0.9459459459459459,0.9523809523809523,74.0
kgggAw4OKiljRCMDYnXW_13_R,0.9064039408866995,203,5,74,54,70,heel off,0.9130434782608695,0.7777777777777778,0.84,54.0
kgggAw4OKiljRCMDYnXW_13_R,0.9064039408866995,203,5,74,54,70,toe off,0.8536585365853658,1.0,0.9210526315789473,70.0
kzUXWVQxrWBaPA2LcFSb_4_L,0.9593908629441624,197,0,49,60,88,foot flat,0.875,1.0,0.9333333333333333,49.0
kzUXWVQxrWBaPA2LcFSb_4_L,0.9593908629441624,197,0,49,60,88,heel off,0.9814814814814815,0.8833333333333333,0.9298245614035088,60.0
kzUXWVQxrWBaPA2LcFSb_4_L,0.9593908629441624,197,0,49,60,88,toe off,1.0,0.9886363636363636,0.9942857142857143,88.0
kzUXWVQxrWBaPA2LcFSb_5_R,0.8564102564102564,195,4,44,61,86,heel strike,0.8,1.0,0.8888888888888888,4.0
kzUXWVQxrWBaPA2LcFSb_5_R,0.8564102564102564,195,4,44,61,86,foot flat,0.6417910447761194,0.9772727272727273,0.7747747747747747,44.0
kzUXWVQxrWBaPA2LcFSb_5_R,0.8564102564102564,195,4,44,61,86,heel off,0.925,0.6065573770491803,0.7326732673267327,61.0
kzUXWVQxrWBaPA2LcFSb_5_R,0.8564102564102564,195,4,44,61,86,toe off,1.0,0.9651162790697675,0.9822485207100592,86.0
kzUXWVQxrWBaPA2LcFSb_8_L,0.9072164948453608,194,5,39,69,81,heel strike,1.0,0.2,0.3333333333333333,5.0
kzUXWVQxrWBaPA2LcFSb_8_L,0.9072164948453608,194,5,39,69,81,foot flat,0.7090909090909091,1.0,0.8297872340425532,39.0
kzUXWVQxrWBaPA2LcFSb_8_L,0.9072164948453608,194,5,39,69,81,heel off,0.9824561403508771,0.8115942028985508,0.8888888888888888,69.0
kzUXWVQxrWBaPA2LcFSb_8_L,0.9072164948453608,194,5,39,69,81,toe off,0.9876543209876543,0.9876543209876543,0.9876543209876543,81.0
lA1TeWgVlCNA21JZnSUe_12_L,0.9710144927536232,207,0,97,28,82,foot flat,1.0,0.9484536082474226,0.9735449735449735,97.0
lA1TeWgVlCNA21JZnSUe_12_L,0.9710144927536232,207,0,97,28,82,heel off,0.84375,0.9642857142857143,0.9,28.0
lA1TeWgVlCNA21JZnSUe_12_L,0.9710144927536232,207,0,97,28,82,toe off,0.9879518072289156,1.0,0.9939393939393939,82.0
lA1TeWgVlCNA21JZnSUe_13_R,0.9433962264150944,212,1,100,34,77,heel strike,1.0,1.0,1.0,1.0
lA1TeWgVlCNA21JZnSUe_13_R,0.9433962264150944,212,1,100,34,77,foot flat,1.0,0.96,0.9795918367346939,100.0
lA1TeWgVlCNA21JZnSUe_13_R,0.9433962264150944,212,1,100,34,77,heel off,0.8666666666666667,0.7647058823529411,0.8125,34.0
lA1TeWgVlCNA21JZnSUe_13_R,0.9433962264150944,212,1,100,34,77,toe off,0.9058823529411765,1.0,0.9506172839506173,77.0
lA1TeWgVlCNA21JZnSUe_8_L,0.9850746268656716,201,0,85,34,82,foot flat,1.0,0.9882352941176471,0.9940828402366864,85.0
lA1TeWgVlCNA21JZnSUe_8_L,0.9850746268656716,201,0,85,34,82,heel off,0.9428571428571428,0.9705882352941176,0.9565217391304348,34.0
lA1TeWgVlCNA21JZnSUe_8_L,0.9850746268656716,201,0,85,34,82,toe off,0.9878048780487805,0.9878048780487805,0.9878048780487805,82.0
lVLLO87FXf6mi58R32H3_5_L,0.9775280898876404,89,0,33,15,41,foot flat,1.0,0.9696969696969697,0.9846153846153847,33.0
lVLLO87FXf6mi58R32H3_5_L,0.9775280898876404,89,0,33,15,41,heel off,0.8823529411764706,1.0,0.9375,15.0
lVLLO87FXf6mi58R32H3_5_L,0.9775280898876404,89,0,33,15,41,toe off,1.0,0.975609756097561,0.9876543209876543,41.0
lVLLO87FXf6mi58R32H3_9_L,0.9325842696629213,89,0,28,21,40,foot flat,0.8484848484848485,1.0,0.9180327868852459,28.0
lVLLO87FXf6mi58R32H3_9_L,0.9325842696629213,89,0,28,21,40,heel off,0.9411764705882353,0.7619047619047619,0.8421052631578947,21.0
lVLLO87FXf6mi58R32H3_9_L,0.9325842696629213,89,0,28,21,40,toe off,1.0,0.975,0.9873417721518988,40.0
ldKrKt0GkBhlaXZAHigC_4_L,0.7685589519650655,229,0,42,83,104,foot flat,0.4666666666666667,1.0,0.6363636363636364,42.0
ldKrKt0GkBhlaXZAHigC_4_L,0.7685589519650655,229,0,42,83,104,heel off,0.875,0.42168674698795183,0.5691056910569106,83.0
ldKrKt0GkBhlaXZAHigC_4_L,0.7685589519650655,229,0,42,83,104,toe off,1.0,0.9519230769230769,0.9753694581280788,104.0
lgB7YYgMhulN33ql8Uzb_5_R,0.9823788546255506,227,0,90,46,91,foot flat,0.9888888888888889,0.9888888888888889,0.9888888888888889,90.0
lgB7YYgMhulN33ql8Uzb_5_R,0.9823788546255506,227,0,90,46,91,heel off,0.9375,0.9782608695652174,0.9574468085106383,46.0
lgB7YYgMhulN33ql8Uzb_5_R,0.9823788546255506,227,0,90,46,91,toe off,1.0,0.978021978021978,0.9888888888888889,91.0
lgB7YYgMhulN33ql8Uzb_6_L,0.986784140969163,227,0,86,48,93,foot flat,0.9662921348314607,1.0,0.9828571428571429,86.0
lgB7YYgMhulN33ql8Uzb_6_L,0.986784140969163,227,0,86,48,93,heel off,1.0,0.9375,0.967741935483871,48.0
lgB7YYgMhulN33ql8Uzb_6_L,0.986784140969163,227,0,86,48,93,toe off,1.0,1.0,1.0,93.0
mOtM0aYKqkOkfwl4Y5KT_12_L,0.987012987012987,231,0,96,45,90,foot flat,1.0,0.9895833333333334,0.9947643979057592,96.0
mOtM0aYKqkOkfwl4Y5KT_12_L,0.987012987012987,231,0,96,45,90,heel off,0.9375,1.0,0.967741935483871,45.0
mOtM0aYKqkOkfwl4Y5KT_12_L,0.987012987012987,231,0,96,45,90,toe off,1.0,0.9777777777777777,0.9887640449438202,90.0
mOtM0aYKqkOkfwl4Y5KT_9_R,0.9911894273127754,227,0,85,49,93,foot flat,1.0,0.9764705882352941,0.9880952380952381,85.0
mOtM0aYKqkOkfwl4Y5KT_9_R,0.9911894273127754,227,0,85,49,93,heel off,0.9607843137254902,1.0,0.98,49.0
mOtM0aYKqkOkfwl4Y5KT_9_R,0.9911894273127754,227,0,85,49,93,toe off,1.0,1.0,1.0,93.0
n8RnaRD2HKeF6EKGm84n_8_R,0.9425287356321839,87,0,35,13,39,foot flat,1.0,0.8857142857142857,0.9393939393939394,35.0
n8RnaRD2HKeF6EKGm84n_8_R,0.9425287356321839,87,0,35,13,39,heel off,0.75,0.9230769230769231,0.8275862068965517,13.0
n8RnaRD2HKeF6EKGm84n_8_R,0.9425287356321839,87,0,35,13,39,toe off,0.975,1.0,0.9873417721518988,39.0
n8RnaRD2HKeF6EKGm84n_9_L,0.8977272727272727,88,0,25,22,41,foot flat,0.7575757575757576,1.0,0.8620689655172413,25.0
n8RnaRD2HKeF6EKGm84n_9_L,0.8977272727272727,88,0,25,22,41,heel off,0.9333333333333333,0.6363636363636364,0.7567567567567568,22.0
n8RnaRD2HKeF6EKGm84n_9_L,0.8977272727272727,88,0,25,22,41,toe off,1.0,0.975609756097561,0.9876543209876543,41.0
nLy1y7zW9IFehKaW6EdB_10_L,0.8990384615384616,208,2,67,50,89,heel strike,0.4,1.0,0.5714285714285714,2.0
nLy1y7zW9IFehKaW6EdB_10_L,0.8990384615384616,208,2,67,50,89,foot flat,0.8421052631578947,0.9552238805970149,0.8951048951048951,67.0
nLy1y7zW9IFehKaW6EdB_10_L,0.8990384615384616,208,2,67,50,89,heel off,0.8636363636363636,0.76,0.8085106382978723,50.0
nLy1y7zW9IFehKaW6EdB_10_L,0.8990384615384616,208,2,67,50,89,toe off,1.0,0.9325842696629213,0.9651162790697675,89.0
nLy1y7zW9IFehKaW6EdB_13_R,0.9473684210526315,209,1,82,50,76,heel strike,0.5,1.0,0.6666666666666666,1.0
nLy1y7zW9IFehKaW6EdB_13_R,0.9473684210526315,209,1,82,50,76,foot flat,1.0,0.975609756097561,0.9876543209876543,82.0
nLy1y7zW9IFehKaW6EdB_13_R,0.9473684210526315,209,1,82,50,76,heel off,0.9761904761904762,0.82,0.8913043478260869,50.0
nLy1y7zW9IFehKaW6EdB_13_R,0.9473684210526315,209,1,82,50,76,toe off,0.8941176470588236,1.0,0.9440993788819876,76.0
nLy1y7zW9IFehKaW6EdB_14_L,0.8867924528301887,212,3,88,51,70,heel strike,0.75,1.0,0.8571428571428571,3.0
nLy1y7zW9IFehKaW6EdB_14_L,0.8867924528301887,212,3,88,51,70,foot flat,1.0,0.875,0.9333333333333333,88.0
nLy1y7zW9IFehKaW6EdB_14_L,0.8867924528301887,212,3,88,51,70,heel off,0.7916666666666666,0.7450980392156863,0.7676767676767676,51.0
nLy1y7zW9IFehKaW6EdB_14_L,0.8867924528301887,212,3,88,51,70,toe off,0.8433734939759037,1.0,0.9150326797385621,70.0
nLy1y7zW9IFehKaW6EdB_6_L,0.9386792452830188,212,5,71,47,89,heel strike,1.0,0.2,0.3333333333333333,5.0
nLy1y7zW9IFehKaW6EdB_6_L,0.9386792452830188,212,5,71,47,89,foot flat,0.8987341772151899,1.0,0.9466666666666667,71.0
nLy1y7zW9IFehKaW6EdB_6_L,0.9386792452830188,212,5,71,47,89,heel off,0.8958333333333334,0.9148936170212766,0.9052631578947369,47.0
nLy1y7zW9IFehKaW6EdB_6_L,0.9386792452830188,212,5,71,47,89,toe off,1.0,0.9438202247191011,0.9710982658959537,89.0
nLy1y7zW9IFehKaW6EdB_7_R,0.9658536585365853,205,5,69,48,83,heel strike,1.0,0.6,0.75,5.0
nLy1y7zW9IFehKaW6EdB_7_R,0.9658536585365853,205,5,69,48,83,foot flat,0.9577464788732394,0.9855072463768116,0.9714285714285714,69.0
nLy1y7zW9IFehKaW6EdB_7_R,0.9658536585365853,205,5,69,48,83,heel off,0.9777777777777777,0.9166666666666666,0.946236559139785,48.0
nLy1y7zW9IFehKaW6EdB_7_R,0.9658536585365853,205,5,69,48,83,toe off,0.9651162790697675,1.0,0.9822485207100592,83.0
nLy1y7zW9IFehKaW6EdB_9_R,0.9609756097560975,205,3,65,55,82,heel strike,1.0,0.3333333333333333,0.5,3.0
nLy1y7zW9IFehKaW6EdB_9_R,0.9609756097560975,205,3,65,55,82,foot flat,0.9027777777777778,1.0,0.948905109489051,65.0
nLy1y7zW9IFehKaW6EdB_9_R,0.9609756097560975,205,3,65,55,82,heel off,1.0,0.8909090909090909,0.9423076923076923,55.0
nLy1y7zW9IFehKaW6EdB_9_R,0.9609756097560975,205,3,65,55,82,toe off,0.9879518072289156,1.0,0.9939393939393939,82.0
ng4Z49ha5hA2JfBoOqNM_5_L,0.9289099526066351,211,10,75,39,87,heel strike,1.0,0.3,0.46153846153846156,10.0
ng4Z49ha5hA2JfBoOqNM_5_L,0.9289099526066351,211,10,75,39,87,foot flat,0.8823529411764706,1.0,0.9375,75.0
ng4Z49ha5hA2JfBoOqNM_5_L,0.9289099526066351,211,10,75,39,87,heel off,0.8974358974358975,0.8974358974358975,0.8974358974358975,39.0
ng4Z49ha5hA2JfBoOqNM_5_L,0.9289099526066351,211,10,75,39,87,toe off,0.9880952380952381,0.9540229885057471,0.9707602339181286,87.0
ng4Z49ha5hA2JfBoOqNM_7_L,0.8967136150234741,213,10,83,36,84,heel strike,1.0,0.3,0.46153846153846156,10.0
ng4Z49ha5hA2JfBoOqNM_7_L,0.8967136150234741,213,10,83,36,84,foot flat,0.9102564102564102,0.8554216867469879,0.8819875776397516,83.0
ng4Z49ha5hA2JfBoOqNM_7_L,0.8967136150234741,213,10,83,36,84,heel off,0.7058823529411765,1.0,0.8275862068965517,36.0
ng4Z49ha5hA2JfBoOqNM_7_L,0.8967136150234741,213,10,83,36,84,toe off,1.0,0.9642857142857143,0.9818181818181818,84.0
nvM01cgDE1HTp6eqhrEY_5_L,0.9532163742690059,171,0,63,32,76,foot flat,0.9402985074626866,1.0,0.9692307692307692,63.0
nvM01cgDE1HTp6eqhrEY_5_L,0.9532163742690059,171,0,63,32,76,heel off,0.875,0.875,0.875,32.0
nvM01cgDE1HTp6eqhrEY_5_L,0.9532163742690059,171,0,63,32,76,toe off,1.0,0.9473684210526315,0.972972972972973,76.0
o9coK7JZnihiRlffojgZ_10_R,0.8863636363636364,176,3,68,33,72,heel strike,0.0,0.0,0.0,3.0
o9coK7JZnihiRlffojgZ_10_R,0.8863636363636364,176,3,68,33,72,foot flat,0.9508196721311475,0.8529411764705882,0.8992248062015504,68.0
o9coK7JZnihiRlffojgZ_10_R,0.8863636363636364,176,3,68,33,72,heel off,0.7222222222222222,0.7878787878787878,0.7536231884057971,33.0
o9coK7JZnihiRlffojgZ_10_R,0.8863636363636364,176,3,68,33,72,toe off,0.9113924050632911,1.0,0.9536423841059603,72.0
oAtFGM30udNaRDAwd28B_10_L,0.9615384615384616,182,3,65,34,80,heel strike,0.0,0.0,0.0,3.0
oAtFGM30udNaRDAwd28B_10_L,0.9615384615384616,182,3,65,34,80,foot flat,0.9154929577464789,1.0,0.9558823529411765,65.0
oAtFGM30udNaRDAwd28B_10_L,0.9615384615384616,182,3,65,34,80,heel off,0.96875,0.9117647058823529,0.9393939393939394,34.0
oAtFGM30udNaRDAwd28B_10_L,0.9615384615384616,182,3,65,34,80,toe off,1.0,0.9875,0.9937106918238994,80.0
oAtFGM30udNaRDAwd28B_7_R,0.9213483146067416,178,2,67,30,79,heel strike,0.0,0.0,0.0,2.0
oAtFGM30udNaRDAwd28B_7_R,0.9213483146067416,178,2,67,30,79,foot flat,0.9672131147540983,0.8805970149253731,0.921875,67.0
oAtFGM30udNaRDAwd28B_7_R,0.9213483146067416,178,2,67,30,79,heel off,0.7142857142857143,1.0,0.8333333333333334,30.0
oAtFGM30udNaRDAwd28B_7_R,0.9213483146067416,178,2,67,30,79,toe off,1.0,0.9493670886075949,0.974025974025974,79.0
oEclrnwumygktEk0EPKO_4_L,0.9246231155778895,199,6,78,32,83,heel strike,0.75,1.0,0.8571428571428571,6.0
oEclrnwumygktEk0EPKO_4_L,0.9246231155778895,199,6,78,32,83,foot flat,1.0,0.8205128205128205,0.9014084507042254,78.0
oEclrnwumygktEk0EPKO_4_L,0.9246231155778895,199,6,78,32,83,heel off,0.7209302325581395,0.96875,0.8266666666666667,32.0
oEclrnwumygktEk0EPKO_4_L,0.9246231155778895,199,6,78,32,83,toe off,0.9880952380952381,1.0,0.9940119760479041,83.0
oaVJ0gXkZjgoyH2HgD1l_8_L,0.9504950495049505,202,5,63,47,87,heel strike,1.0,0.6,0.75,5.0
oaVJ0gXkZjgoyH2HgD1l_8_L,0.9504950495049505,202,5,63,47,87,foot flat,0.8873239436619719,1.0,0.9402985074626866,63.0
oaVJ0gXkZjgoyH2HgD1l_8_L,0.9504950495049505,202,5,63,47,87,heel off,1.0,0.8297872340425532,0.9069767441860465,47.0
oaVJ0gXkZjgoyH2HgD1l_8_L,0.9504950495049505,202,5,63,47,87,toe off,0.9775280898876404,1.0,0.9886363636363636,87.0
oaVJ0gXkZjgoyH2HgD1l_9_R,0.9556650246305419,203,7,66,48,82,heel strike,1.0,0.7142857142857143,0.8333333333333334,7.0
oaVJ0gXkZjgoyH2HgD1l_9_R,0.9556650246305419,203,7,66,48,82,foot flat,0.96875,0.9393939393939394,0.9538461538461539,66.0
oaVJ0gXkZjgoyH2HgD1l_9_R,0.9556650246305419,203,7,66,48,82,heel off,0.9183673469387755,0.9375,0.9278350515463918,48.0
oaVJ0gXkZjgoyH2HgD1l_9_R,0.9556650246305419,203,7,66,48,82,toe off,0.9647058823529412,1.0,0.9820359281437125,82.0
olduoXLxxh58T7QO1n9e_11_L,0.8765957446808511,235,0,97,65,73,foot flat,1.0,0.9690721649484536,0.9842931937172775,97.0
olduoXLxxh58T7QO1n9e_11_L,0.8765957446808511,235,0,97,65,73,heel off,0.9285714285714286,0.6,0.7289719626168224,65.0
olduoXLxxh58T7QO1n9e_11_L,0.8765957446808511,235,0,97,65,73,toe off,0.7373737373737373,1.0,0.8488372093023255,73.0
olduoXLxxh58T7QO1n9e_6_R,0.9644444444444444,225,0,92,32,101,foot flat,1.0,0.9456521739130435,0.9720670391061452,92.0
olduoXLxxh58T7QO1n9e_6_R,0.9644444444444444,225,0,92,32,101,heel off,0.8,1.0,0.8888888888888888,32.0
olduoXLxxh58T7QO1n9e_6_R,0.9644444444444444,225,0,92,32,101,toe off,1.0,0.9702970297029703,0.9849246231155779,101.0
p95ad7xJTEJF6cnlZzQL_5_L,0.9141630901287554,233,17,72,37,107,heel strike,0.0,0.0,0.0,17.0
p95ad7xJTEJF6cnlZzQL_5_L,0.9141630901287554,233,17,72,37,107,foot flat,0.782608695652174,1.0,0.8780487804878049,72.0
p95ad7xJTEJF6cnlZzQL_5_L,0.9141630901287554,233,17,72,37,107,heel off,1.0,0.918918918918919,0.9577464788732394,37.0
p95ad7xJTEJF6cnlZzQL_5_L,0.9141630901287554,233,17,72,37,107,toe off,1.0,1.0,1.0,107.0
p95ad7xJTEJF6cnlZzQL_7_L,0.9568965517241379,232,4,88,33,107,heel strike,0.0,0.0,0.0,4.0
p95ad7xJTEJF6cnlZzQL_7_L,0.9568965517241379,232,4,88,33,107,foot flat,0.946236559139785,1.0,0.9723756906077348,88.0
p95ad7xJTEJF6cnlZzQL_7_L,0.9568965517241379,232,4,88,33,107,heel off,0.8648648648648649,0.9696969696969697,0.9142857142857143,33.0
p95ad7xJTEJF6cnlZzQL_7_L,0.9568965517241379,232,4,88,33,107,toe off,1.0,0.9532710280373832,0.9760765550239234,107.0
p95ad7xJTEJF6cnlZzQL_8_R,0.834061135371179,229,0,59,67,103,foot flat,0.6413043478260869,1.0,0.7814569536423841,59.0
p95ad7xJTEJF6cnlZzQL_8_R,0.834061135371179,229,0,59,67,103,heel off,0.8717948717948718,0.5074626865671642,0.6415094339622641,67.0
p95ad7xJTEJF6cnlZzQL_8_R,0.834061135371179,229,0,59,67,103,toe off,1.0,0.9514563106796117,0.9751243781094527,103.0
pH0zEY4wchiARb4S87Vk_7_R,0.9239766081871345,171,1,67,33,70,heel strike,0.0,0.0,0.0,1.0
pH0zEY4wchiARb4S87Vk_7_R,0.9239766081871345,171,1,67,33,70,foot flat,0.9833333333333333,0.8805970149253731,0.9291338582677166,67.0
pH0zEY4wchiARb4S87Vk_7_R,0.9239766081871345,171,1,67,33,70,heel off,0.7837837837837838,0.8787878787878788,0.8285714285714286,33.0
pH0zEY4wchiARb4S87Vk_7_R,0.9239766081871345,171,1,67,33,70,toe off,0.9459459459459459,1.0,0.9722222222222222,70.0
qB133fZNhw3QdGE8dHUX_12_L,0.8762886597938144,194,0,91,30,73,foot flat,1.0,0.8571428571428571,0.9230769230769231,91.0
qB133fZNhw3QdGE8dHUX_12_L,0.8762886597938144,194,0,91,30,73,heel off,0.59375,0.6333333333333333,0.6129032258064516,30.0
qB133fZNhw3QdGE8dHUX_12_L,0.8762886597938144,194,0,91,30,73,toe off,0.8690476190476191,1.0,0.9299363057324841,73.0
qB133fZNhw3QdGE8dHUX_13_R,0.8088235294117647,204,0,107,26,71,foot flat,1.0,0.794392523364486,0.8854166666666666,107.0
qB133fZNhw3QdGE8dHUX_13_R,0.8088235294117647,204,0,107,26,71,heel off,0.32142857142857145,0.34615384615384615,0.3333333333333333,26.0
qB133fZNhw3QdGE8dHUX_13_R,0.8088235294117647,204,0,107,26,71,toe off,0.8068181818181818,1.0,0.8930817610062893,71.0
qB133fZNhw3QdGE8dHUX_13_R,0.8088235294117647,204,0,107,26,71,micro avg,0.8208955223880597,0.8088235294117647,0.8148148148148148,204.0
qB133fZNhw3QdGE8dHUX_6_L,0.9689119170984456,193,5,73,31,84,heel strike,0.0,0.0,0.0,5.0
qB133fZNhw3QdGE8dHUX_6_L,0.9689119170984456,193,5,73,31,84,foot flat,0.9358974358974359,1.0,0.9668874172185431,73.0
qB133fZNhw3QdGE8dHUX_6_L,0.9689119170984456,193,5,73,31,84,heel off,0.96875,1.0,0.9841269841269841,31.0
qB133fZNhw3QdGE8dHUX_6_L,0.9689119170984456,193,5,73,31,84,toe off,1.0,0.9880952380952381,0.9940119760479041,84.0
qDXPhZzNAfn55vu4ZeRf_9_R,0.9611650485436893,206,6,67,48,85,heel strike,0.8571428571428571,1.0,0.9230769230769231,6.0
qDXPhZzNAfn55vu4ZeRf_9_R,0.9611650485436893,206,6,67,48,85,foot flat,0.9295774647887324,0.9850746268656716,0.9565217391304348,67.0
qDXPhZzNAfn55vu4ZeRf_9_R,0.9611650485436893,206,6,67,48,85,heel off,0.9555555555555556,0.8958333333333334,0.9247311827956989,48.0
qDXPhZzNAfn55vu4ZeRf_9_R,0.9611650485436893,206,6,67,48,85,toe off,1.0,0.9764705882352941,0.9880952380952381,85.0
qKeIwbRH5KrfLNDof213_11_L,0.9469026548672567,226,0,98,47,81,foot flat,1.0,0.9489795918367347,0.9738219895287958,98.0
qKeIwbRH5KrfLNDof213_11_L,0.9469026548672567,226,0,98,47,81,heel off,0.8888888888888888,0.851063829787234,0.8695652173913043,47.0
qKeIwbRH5KrfLNDof213_11_L,0.9469026548672567,226,0,98,47,81,toe off,0.9204545454545454,1.0,0.9585798816568047,81.0
qKeIwbRH5KrfLNDof213_8_R,0.96,225,0,85,45,95,foot flat,0.9444444444444444,1.0,0.9714285714285714,85.0
qKeIwbRH5KrfLNDof213_8_R,0.96,225,0,85,45,95,heel off,0.9090909090909091,0.8888888888888888,0.898876404494382,45.0
qKeIwbRH5KrfLNDof213_8_R,0.96,225,0,85,45,95,toe off,1.0,0.9578947368421052,0.978494623655914,95.0
qOFuUi37Xw1hextwdqbQ_12_L,0.8789473684210526,190,0,65,63,62,foot flat,0.8441558441558441,1.0,0.9154929577464789,65.0
qOFuUi37Xw1hextwdqbQ_12_L,0.8789473684210526,190,0,65,63,62,heel off,1.0,0.6349206349206349,0.7766990291262136,63.0
qOFuUi37Xw1hextwdqbQ_12_L,0.8789473684210526,190,0,65,63,62,toe off,0.8493150684931506,1.0,0.9185185185185185,62.0
qOFuUi37Xw1hextwdqbQ_4_L,0.9746192893401016,197,0,77,35,85,foot flat,0.9871794871794872,1.0,0.9935483870967742,77.0
qOFuUi37Xw1hextwdqbQ_4_L,0.9746192893401016,197,0,77,35,85,heel off,0.8947368421052632,0.9714285714285714,0.9315068493150684,35.0
qOFuUi37Xw1hextwdqbQ_4_L,0.9746192893401016,197,0,77,35,85,toe off,1.0,0.9529411764705882,0.9759036144578314,85.0
qOFuUi37Xw1hextwdqbQ_5_R,0.9945945945945946,185,0,77,34,74,foot flat,0.9871794871794872,1.0,0.9935483870967742,77.0
qOFuUi37Xw1hextwdqbQ_5_R,0.9945945945945946,185,0,77,34,74,heel off,1.0,0.9705882352941176,0.9850746268656716,34.0
qOFuUi37Xw1hextwdqbQ_5_R,0.9945945945945946,185,0,77,34,74,toe off,1.0,1.0,1.0,74.0
qOFuUi37Xw1hextwdqbQ_9_R,0.9680851063829787,188,0,81,33,74,foot flat,0.9642857142857143,1.0,0.9818181818181818,81.0
qOFuUi37Xw1hextwdqbQ_9_R,0.9680851063829787,188,0,81,33,74,heel off,0.9090909090909091,0.9090909090909091,0.9090909090909091,33.0
qOFuUi37Xw1hextwdqbQ_9_R,0.9680851063829787,188,0,81,33,74,toe off,1.0,0.9594594594594594,0.9793103448275862,74.0
rU3gw4LJE4469OfXuiw5_8_L,0.9251336898395722,187,0,82,30,75,foot flat,1.0,0.8536585365853658,0.9210526315789473,82.0
rU3gw4LJE4469OfXuiw5_8_L,0.9251336898395722,187,0,82,30,75,heel off,0.7,0.9333333333333333,0.8,30.0
rU3gw4LJE4469OfXuiw5_8_L,0.9251336898395722,187,0,82,30,75,toe off,0.974025974025974,1.0,0.9868421052631579,75.0
rbk3m0CFK4mQVt2ot6T2_14_R,0.8847926267281107,217,0,109,44,64,foot flat,1.0,0.8899082568807339,0.941747572815534,109.0
rbk3m0CFK4mQVt2ot6T2_14_R,0.8847926267281107,217,0,109,44,64,heel off,0.7948717948717948,0.7045454545454546,0.7469879518072289,44.0
rbk3m0CFK4mQVt2ot6T2_14_R,0.8847926267281107,217,0,109,44,64,toe off,0.8311688311688312,1.0,0.9078014184397163,64.0
rbk3m0CFK4mQVt2ot6T2_14_R,0.8847926267281107,217,0,109,44,64,micro avg,0.9014084507042254,0.8847926267281107,0.8930232558139535,217.0
rbk3m0CFK4mQVt2ot6T2_4_R,0.8785046728971962,214,3,79,42,90,heel strike,0.75,1.0,0.8571428571428571,3.0
rbk3m0CFK4mQVt2ot6T2_4_R,0.8785046728971962,214,3,79,42,90,foot flat,0.8210526315789474,0.9873417721518988,0.896551724137931,79.0
rbk3m0CFK4mQVt2ot6T2_4_R,0.8785046728971962,214,3,79,42,90,heel off,0.7575757575757576,0.5952380952380952,0.6666666666666666,42.0
rbk3m0CFK4mQVt2ot6T2_4_R,0.8785046728971962,214,3,79,42,90,toe off,1.0,0.9111111111111111,0.9534883720930233,90.0
rbk3m0CFK4mQVt2ot6T2_9_L,0.9808612440191388,209,0,95,27,87,foot flat,1.0,0.9578947368421052,0.978494623655914,95.0
rbk3m0CFK4mQVt2ot6T2_9_L,0.9808612440191388,209,0,95,27,87,heel off,0.8709677419354839,1.0,0.9310344827586207,27.0
rbk3m0CFK4mQVt2ot6T2_9_L,0.9808612440191388,209,0,95,27,87,toe off,1.0,1.0,1.0,87.0
rdVcTf0BvDP3dfambVoU_7_R,0.915,200,0,98,25,77,foot flat,1.0,0.8979591836734694,0.946236559139785,98.0
rdVcTf0BvDP3dfambVoU_7_R,0.915,200,0,98,25,77,heel off,0.6666666666666666,0.72,0.6923076923076923,25.0
rdVcTf0BvDP3dfambVoU_7_R,0.915,200,0,98,25,77,toe off,0.9166666666666666,1.0,0.9565217391304348,77.0
